ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TKT_001978,SUB_04727,2025-10-17,Call Center,Technical Support,Medium,Resolved,2025-10-17,48,Field Ops
TKT_001979,SUB_02307,2026-01-04,Online Chat,Technical Support,Low,Resolved,2026-01-05,48,Field Ops
TKT_001980,SUB_01831,2025-12-21,Call Center,Technical Support,Medium,Resolved,2025-12-21,72,Tier 2
TKT_001981,SUB_04320,2025-09-18,Call Center,Technical Support,Medium,Resolved,2025-09-22,72,Tier 2
TKT_001982,SUB_00972,2025-11-27,Online Chat,Billing Query,Low,Resolved,2025-11-28,72,Field Ops
TKT_001983,SUB_02684,2025-09-11,App,Billing Query,High,Resolved,2025-09-11,24,Field Ops
TKT_001984,SUB_00305,2025-09-23,App,Billing Query,High,Resolved,2025-09-24,24,Tier 2
TKT_001985,SUB_01504,2025-11-20,Online Chat,Technical Support,High,Resolved,2025-11-23,72,Tier 3
TKT_001986,SUB_00439,2025-09-09,Online Chat,Network Issue,Medium,Escalated,2025-09-10,48,Field Ops
TKT_001987,SUB_02351,2025-11-08,Retail Store,Billing Query,Critical,Resolved,2025-11-09,72,Tier 1
TKT_001988,SUB_03274,2025-12-01,Call Center,Plan Change,Low,In Progress,,48,Field Ops
TKT_001989,SUB_03774,2025-11-05,Online Chat,Billing Query,High,Resolved,2025-11-06,24,Field Ops
TKT_001990,SUB_02927,2025-09-24,Online Chat,Complaint,Medium,Resolved,2025-09-24,24,Tier 1
TKT_001991,SUB_00250,2025-12-03,App,Plan Change,Low,Resolved,2025-12-08,72,Tier 1
TKT_001992,SUB_04085,2025-12-18,Call Center,Billing Query,Medium,Resolved,2025-12-19,24,Tier 2
TKT_001993,SUB_04207,2025-10-04,App,Network Issue,Low,Resolved,2025-10-04,48,Tier 3
TKT_001994,SUB_01656,2025-12-10,Retail Store,Network Issue,Medium,Resolved,2025-12-12,72,Tier 3
TKT_001995,SUB_02643,2025-10-15,Call Center,Network Issue,Medium,Open,,24,Tier 1
TKT_001996,SUB_04609,2025-11-03,Call Center,Billing Query,Medium,Resolved,2025-11-03,72,Field Ops
TKT_001997,SUB_00051,2025-11-06,App,Technical Support,Medium,Open,,72,Field Ops
TKT_001998,SUB_03633,2025-12-29,Call Center,Billing Query,High,In Progress,,24,Tier 2
TKT_001999,SUB_00485,2025-09-28,Call Center,Billing Query,Medium,Resolved,2025-09-28,24,Tier 3
TKT_002000,SUB_01765,2025-12-09,Online Chat,Network Issue,Medium,Resolved,2025-12-11,48,Field Ops
TKT_002001,SUB_04018,2025-09-08,App,Plan Change,Low,Resolved,2025-09-09,48,Tier 1
TKT_002002,SUB_04120,2025-10-20,App,Network Issue,High,In Progress,,72,Tier 3
TKT_002003,SUB_01137,2025-11-09,Call Center,Billing Query,Medium,Resolved,2025-11-10,48,Tier 1
TKT_002004,SUB_01855,2025-10-05,Call Center,Technical Support,Low,Resolved,2025-10-05,24,Field Ops
TKT_002005,SUB_00740,2025-11-13,Call Center,Billing Query,Low,Resolved,2025-11-18,72,Tier 2
TKT_002006,SUB_04583,2025-10-11,Call Center,Technical Support,Low,Resolved,2025-10-13,24,Tier 2
TKT_002007,SUB_00671,2025-12-27,App,Billing Query,Low,Resolved,2025-12-30,48,Field Ops
TKT_002008,SUB_04315,2025-12-09,App,Complaint,Low,Resolved,2025-12-10,24,Tier 2
TKT_002009,SUB_00055,2025-11-29,App,Billing Query,Medium,Resolved,2025-12-01,72,Tier 2
TKT_002010,SUB_03305,2025-12-12,Call Center,Network Issue,Low,Resolved,2025-12-13,48,Tier 1
TKT_002011,SUB_03674,2025-11-01,Online Chat,Billing Query,Low,In Progress,,48,Tier 1
TKT_002012,SUB_00881,2025-11-12,App,Billing Query,Medium,Escalated,2025-11-12,72,Tier 3
TKT_002013,SUB_01775,2025-09-10,Retail Store,Billing Query,Medium,Resolved,2025-09-11,72,Tier 2
TKT_002014,SUB_04103,2025-11-20,Call Center,Billing Query,Critical,Resolved,2025-11-20,24,Tier 3
TKT_002015,SUB_01976,2025-09-09,Call Center,Technical Support,Medium,Resolved,2025-09-13,72,Tier 1
TKT_002016,SUB_01539,2025-10-02,Online Chat,Billing Query,Low,Resolved,2025-10-05,48,Tier 3
TKT_002017,SUB_01610,2025-10-25,App,Plan Change,Medium,Resolved,2025-10-28,48,Tier 1
TKT_002018,SUB_00989,2025-12-10,App,Technical Support,Low,Resolved,2025-12-10,24,Tier 1
TKT_002019,SUB_00963,2025-10-11,Online Chat,Technical Support,Medium,Resolved,2025-10-16,72,Field Ops
TKT_002020,SUB_04655,2025-10-14,Retail Store,Network Issue,Low,Open,,48,Tier 2
TKT_002021,SUB_01919,2025-12-10,Call Center,Technical Support,Medium,Resolved,2025-12-11,24,Field Ops
TKT_002022,SUB_00817,2025-12-18,App,Network Issue,Low,Resolved,2025-12-21,48,Field Ops
TKT_002023,SUB_00204,2025-09-12,Call Center,Technical Support,Medium,Resolved,2025-09-13,24,Tier 2
TKT_002024,SUB_04254,2025-11-04,App,Billing Query,High,Resolved,2025-11-05,48,Tier 1
TKT_002025,SUB_01367,2025-11-09,Call Center,Plan Change,Medium,In Progress,,48,Tier 2
TKT_002026,SUB_01171,2025-09-22,Online Chat,Billing Query,Low,Resolved,2025-09-23,48,Tier 3
TKT_002027,SUB_04689,2025-12-21,Call Center,Billing Query,Low,Resolved,2025-12-24,72,Tier 1
TKT_002028,SUB_02878,2025-11-27,Online Chat,Billing Query,Low,Escalated,2025-11-29,48,Tier 2
TKT_002029,SUB_02861,2025-11-11,Call Center,Billing Query,High,Resolved,2025-11-12,24,Tier 3
TKT_002030,SUB_02474,2025-10-14,Call Center,Plan Change,Low,Resolved,2025-10-14,72,Tier 2
TKT_002031,SUB_04724,2025-11-26,App,Technical Support,High,Resolved,2025-11-28,72,Tier 1
TKT_002032,SUB_01903,2025-10-05,Online Chat,Technical Support,Low,Open,,72,Tier 2
TKT_002033,SUB_00593,2025-09-28,Online Chat,Billing Query,Low,Resolved,2025-09-28,48,Tier 1
TKT_002034,SUB_02223,2025-11-06,App,Technical Support,Medium,Open,,72,Tier 2
TKT_002035,SUB_04011,2025-12-11,Retail Store,Network Issue,Low,Resolved,2025-12-14,48,Tier 1
TKT_002036,SUB_02100,2025-10-24,Call Center,Billing Query,Low,In Progress,,24,Tier 3
TKT_002037,SUB_03366,2025-09-14,Call Center,Technical Support,Medium,Escalated,2025-09-17,48,Tier 1
TKT_002038,SUB_02431,2025-10-30,App,Technical Support,Medium,In Progress,,72,Field Ops
TKT_002039,SUB_04889,2025-11-24,Online Chat,Plan Change,Low,Resolved,2025-11-26,72,Tier 1
TKT_002040,SUB_00329,2025-10-29,Online Chat,Network Issue,Low,In Progress,,48,Tier 2
TKT_002041,SUB_00049,2025-11-21,Call Center,Complaint,High,Resolved,2025-11-21,48,Tier 1
TKT_002042,SUB_02250,2025-12-31,Online Chat,Technical Support,Medium,Resolved,2026-01-04,72,Tier 3
TKT_002043,SUB_03378,2025-11-28,App,Billing Query,Low,Open,,72,Field Ops
TKT_002044,SUB_01420,2025-11-28,Call Center,Technical Support,Low,Open,,24,Tier 3
TKT_002045,SUB_02957,2026-01-02,App,Billing Query,Low,In Progress,,24,Tier 1
TKT_002046,SUB_01186,2025-10-05,Call Center,Technical Support,Medium,Resolved,2025-10-06,48,Field Ops
TKT_002047,SUB_00466,2025-10-07,Online Chat,Network Issue,Critical,In Progress,,24,Tier 3
TKT_002048,SUB_00166,2025-12-06,Call Center,Technical Support,Medium,Open,,24,Field Ops
TKT_002049,SUB_03140,2025-09-16,Call Center,Complaint,Low,Resolved,2025-09-17,48,Field Ops
TKT_002050,SUB_03562,2025-12-30,Call Center,Plan Change,High,In Progress,,24,Tier 3
TKT_002051,SUB_01441,2025-12-19,Call Center,Network Issue,High,In Progress,,48,Tier 3
TKT_002052,SUB_03003,2025-11-20,App,Technical Support,High,Resolved,2025-11-20,24,Tier 2
TKT_002053,SUB_00924,2025-11-18,Call Center,Technical Support,Low,In Progress,,72,Field Ops
TKT_002054,SUB_02837,2025-12-27,Call Center,Network Issue,Medium,Resolved,2025-12-30,48,Tier 3
TKT_002055,SUB_00603,2025-09-10,Retail Store,Network Issue,Medium,Resolved,2025-09-10,48,Tier 3
TKT_002056,SUB_03856,2025-10-31,App,Plan Change,Low,Resolved,2025-11-02,24,Tier 1
TKT_002057,SUB_04277,2025-12-29,Call Center,Network Issue,Low,Resolved,2025-12-31,72,Tier 2
TKT_002058,SUB_03302,2025-09-09,App,Billing Query,Medium,Resolved,2025-09-10,24,Tier 2
TKT_002059,SUB_00967,2025-11-15,Call Center,Network Issue,High,Resolved,2025-11-15,72,Tier 2
TKT_002060,SUB_02315,2025-10-22,Call Center,Billing Query,Medium,In Progress,,48,Tier 3
TKT_002061,SUB_04859,2025-09-22,Call Center,Billing Query,Medium,Open,,72,Tier 3
TKT_002062,SUB_03899,2025-10-04,Online Chat,Technical Support,Low,Resolved,2025-10-06,48,Tier 3
TKT_002063,SUB_02876,2025-10-30,App,Technical Support,Medium,In Progress,,24,Tier 2
TKT_002064,SUB_04648,2025-11-26,Call Center,Network Issue,Low,Resolved,2025-11-29,48,Tier 2
TKT_002065,SUB_01093,2025-10-29,App,Network Issue,High,In Progress,,72,Tier 1
TKT_002066,SUB_01541,2026-01-03,App,Complaint,High,In Progress,,24,Tier 3
TKT_002067,SUB_03791,2025-12-26,Retail Store,Complaint,Low,Resolved,2025-12-27,24,Tier 1
TKT_002068,SUB_04398,2025-10-25,Call Center,Technical Support,Low,Escalated,2025-10-29,72,Tier 2
TKT_002069,SUB_00968,2025-11-23,Call Center,Network Issue,Medium,Resolved,2025-11-28,72,Tier 3
TKT_002070,SUB_00056,2025-10-23,App,Network Issue,Low,Resolved,2025-10-25,48,Tier 3
TKT_002071,SUB_02860,2025-09-24,App,Technical Support,Medium,In Progress,,72,Field Ops
TKT_002072,SUB_03370,2025-11-17,Online Chat,Complaint,Critical,Resolved,2025-11-18,24,Tier 3
TKT_002073,SUB_04494,2025-10-01,Retail Store,Billing Query,Medium,Escalated,2025-10-06,72,Field Ops
TKT_002074,SUB_03622,2026-01-01,Call Center,Plan Change,Medium,Resolved,2026-01-03,72,Tier 2
TKT_002075,SUB_00583,2025-09-30,App,Complaint,Low,Resolved,2025-10-02,48,Tier 1
TKT_002076,SUB_00204,2025-12-11,Call Center,Network Issue,High,Resolved,2025-12-12,24,Field Ops
TKT_002077,SUB_04484,2025-10-18,App,Billing Query,Medium,Resolved,2025-10-18,24,Tier 1
TKT_002078,SUB_01531,2025-09-08,Retail Store,Network Issue,Low,Resolved,2025-09-08,72,Tier 2
TKT_002079,SUB_03530,2025-11-23,Online Chat,Billing Query,Medium,In Progress,,48,Tier 2
TKT_002080,SUB_00809,2026-01-03,Call Center,Billing Query,Low,In Progress,,72,Tier 2
TKT_002081,SUB_02112,2025-12-14,Online Chat,Technical Support,Low,Resolved,2025-12-16,72,Field Ops
TKT_002082,SUB_00098,2025-12-18,Online Chat,Technical Support,Medium,Resolved,2025-12-18,72,Field Ops
TKT_002083,SUB_03931,2025-09-11,Call Center,Complaint,Low,Resolved,2025-09-13,72,Field Ops
TKT_002084,SUB_01282,2025-12-11,Call Center,Network Issue,Low,In Progress,,24,Tier 3
TKT_002085,SUB_02934,2025-10-24,Call Center,Plan Change,Medium,Resolved,2025-10-24,24,Tier 3
TKT_002086,SUB_03296,2025-10-30,App,Technical Support,Medium,In Progress,,24,Tier 2
TKT_002087,SUB_01413,2025-12-16,Call Center,Billing Query,Low,Resolved,2025-12-20,72,Tier 2
TKT_002088,SUB_01409,2025-12-25,Call Center,Plan Change,Medium,Resolved,2025-12-30,72,Tier 2
TKT_002089,SUB_01377,2025-10-17,Online Chat,Network Issue,Medium,Resolved,2025-10-19,72,Tier 2
TKT_002090,SUB_00279,2025-09-09,Online Chat,Billing Query,Low,In Progress,,24,Tier 2
TKT_002091,SUB_00663,2025-10-11,Call Center,Plan Change,High,Resolved,2025-10-14,48,Tier 2
TKT_002092,SUB_00186,2025-10-12,App,Billing Query,Low,Resolved,2025-10-14,72,Tier 1
TKT_002093,SUB_01952,2025-09-25,Online Chat,Technical Support,Low,Escalated,2025-09-29,72,Tier 2
TKT_002094,SUB_00176,2025-10-11,Call Center,Technical Support,Low,Resolved,2025-10-12,24,Field Ops
TKT_002095,SUB_00579,2025-10-14,Call Center,Billing Query,Low,Resolved,2025-10-14,72,Tier 3
TKT_002096,SUB_02846,2025-12-05,App,Billing Query,Medium,Resolved,2025-12-08,72,Tier 3
TKT_002097,SUB_01802,2025-09-28,Call Center,Plan Change,High,Resolved,2025-09-28,24,Tier 2
TKT_002098,SUB_02344,2025-09-10,App,Complaint,High,Resolved,2025-09-11,24,Tier 3
TKT_002099,SUB_00225,2025-10-04,App,Network Issue,Critical,In Progress,,48,Tier 3
TKT_002100,SUB_02165,2025-11-02,Call Center,Network Issue,Low,Resolved,2025-11-04,48,Field Ops
TKT_002101,SUB_04277,2025-12-29,Call Center,Billing Query,High,Escalated,2026-01-01,48,Tier 2
TKT_002102,SUB_01489,2025-12-19,Call Center,Network Issue,Medium,Resolved,2025-12-20,48,Field Ops
TKT_002103,SUB_01215,2025-10-26,Online Chat,Network Issue,Low,Escalated,2025-10-27,24,Tier 2
TKT_002104,SUB_02204,2025-12-20,Call Center,Plan Change,Medium,In Progress,,72,Tier 2
TKT_002105,SUB_03852,2025-12-01,Call Center,Billing Query,Low,Resolved,2025-12-01,48,Tier 1
TKT_002106,SUB_02778,2025-10-18,Retail Store,Plan Change,Medium,Resolved,2025-10-20,72,Field Ops
TKT_002107,SUB_03833,2025-12-23,App,Technical Support,Low,Resolved,2025-12-23,48,Field Ops
TKT_002108,SUB_00999,2025-10-08,Online Chat,Plan Change,Medium,Resolved,2025-10-09,24,Tier 1
TKT_002109,SUB_03125,2025-09-10,Call Center,Network Issue,High,Resolved,2025-09-11,24,Field Ops
TKT_002110,SUB_01487,2025-12-09,Online Chat,Billing Query,Low,Open,,24,Tier 3
TKT_002111,SUB_04509,2025-12-06,App,Technical Support,Medium,Resolved,2025-12-09,48,Field Ops
TKT_002112,SUB_02170,2025-11-06,Retail Store,Plan Change,Low,In Progress,,24,Tier 3
TKT_002113,SUB_04026,2025-11-06,Call Center,Plan Change,High,Resolved,2025-11-09,72,Field Ops
TKT_002114,SUB_00093,2025-11-15,Call Center,Billing Query,Low,Resolved,2025-11-16,24,Tier 2
TKT_002115,SUB_00956,2025-12-31,Call Center,Technical Support,Critical,In Progress,,72,Tier 2
TKT_002116,SUB_03472,2025-09-25,Online Chat,Network Issue,Low,Resolved,2025-09-28,48,Tier 3
TKT_002117,SUB_00212,2025-09-16,Online Chat,Network Issue,Critical,Resolved,2025-09-16,24,Tier 1
TKT_002118,SUB_00528,2025-12-01,App,Network Issue,Medium,Resolved,2025-12-01,24,Tier 3
TKT_002119,SUB_00645,2025-10-27,Call Center,Technical Support,Low,Resolved,2025-10-28,72,Tier 1
TKT_002120,SUB_03586,2025-11-01,Call Center,Technical Support,Medium,Open,,24,Tier 3
TKT_002121,SUB_01753,2025-10-09,Call Center,Billing Query,High,Resolved,2025-10-09,24,Tier 3
TKT_002122,SUB_01204,2025-12-20,App,Network Issue,Medium,Resolved,2025-12-24,72,Tier 2
TKT_002123,SUB_00147,2025-11-29,App,Technical Support,Low,Open,,48,Field Ops
TKT_002124,SUB_00090,2025-11-13,Retail Store,Billing Query,Low,Resolved,2025-11-18,72,Tier 2
TKT_002125,SUB_00536,2025-11-19,Call Center,Plan Change,Medium,Resolved,2025-11-21,48,Tier 1
TKT_002126,SUB_02762,2025-12-06,App,Complaint,Medium,Resolved,2025-12-08,48,Tier 1
TKT_002127,SUB_03367,2025-11-27,Call Center,Billing Query,Low,In Progress,,72,Tier 1
TKT_002128,SUB_02506,2025-11-04,Online Chat,Network Issue,Low,Resolved,2025-11-05,24,Tier 3
TKT_002129,SUB_03842,2025-11-20,Call Center,Network Issue,Low,Resolved,2025-11-22,72,Tier 3
TKT_002130,SUB_04248,2025-12-23,Call Center,Complaint,Low,Resolved,2025-12-24,24,Field Ops
TKT_002131,SUB_00374,2025-12-19,Call Center,Network Issue,Low,Resolved,2025-12-19,24,Tier 3
TKT_002132,SUB_00730,2025-09-19,App,Network Issue,Low,Resolved,2025-09-23,72,Tier 1
TKT_002133,SUB_01876,2025-11-08,App,Network Issue,Medium,Resolved,2025-11-08,48,Tier 2
TKT_002134,SUB_01248,2025-12-18,Call Center,Network Issue,Low,Resolved,2025-12-18,24,Tier 2
TKT_002135,SUB_00573,2025-11-23,Call Center,Network Issue,High,Resolved,2025-11-27,72,Field Ops
TKT_002136,SUB_02306,2025-11-25,Call Center,Network Issue,Low,In Progress,,72,Tier 2
TKT_002137,SUB_04063,2025-11-13,Online Chat,Network Issue,Low,Resolved,2025-11-14,24,Tier 2
TKT_002138,SUB_04099,2025-11-02,Online Chat,Plan Change,High,Open,,48,Field Ops
TKT_002139,SUB_02917,2025-09-09,Call Center,Billing Query,Low,Escalated,2025-09-10,24,Field Ops
TKT_002140,SUB_03431,2025-11-16,Online Chat,Billing Query,Low,In Progress,,24,Tier 1
TKT_002141,SUB_01476,2025-11-19,Call Center,Billing Query,Medium,Resolved,2025-11-20,24,Tier 3
TKT_002142,SUB_00369,2025-09-20,Online Chat,Network Issue,High,Open,,72,Field Ops
TKT_002143,SUB_01859,2025-10-04,Call Center,Billing Query,High,Open,,72,Tier 2
TKT_002144,SUB_00736,2025-10-08,App,Billing Query,Critical,Resolved,2025-10-09,24,Tier 1
TKT_002145,SUB_02429,2025-09-29,Call Center,Technical Support,Low,Resolved,2025-10-02,48,Tier 1
TKT_002146,SUB_03354,2025-09-26,App,Technical Support,Medium,Open,,48,Field Ops
TKT_002147,SUB_02856,2025-10-24,App,Network Issue,Low,Resolved,2025-10-24,24,Tier 1
TKT_002148,SUB_03603,2025-12-06,Call Center,Billing Query,Medium,Resolved,2025-12-06,24,Field Ops
TKT_002149,SUB_03999,2025-11-02,App,Technical Support,High,Resolved,2025-11-03,72,Tier 1
TKT_002150,SUB_01210,2026-01-04,Online Chat,Plan Change,Medium,Resolved,2026-01-06,72,Tier 1
TKT_002151,SUB_03391,2025-10-27,App,Network Issue,Medium,Resolved,2025-10-28,24,Tier 1
TKT_002152,SUB_02004,2025-09-22,Retail Store,Billing Query,High,In Progress,,72,Tier 3
TKT_002153,SUB_01978,2025-11-19,Retail Store,Billing Query,High,Resolved,2025-11-24,72,Tier 2
TKT_002154,SUB_03248,2025-12-23,Call Center,Technical Support,Medium,Resolved,2025-12-25,48,Tier 2
TKT_002155,SUB_00396,2025-10-05,Retail Store,Network Issue,Low,In Progress,,72,Tier 1
TKT_002156,SUB_02237,2025-11-21,Retail Store,Billing Query,Low,Open,,48,Tier 2
TKT_002157,SUB_04737,2025-10-13,Online Chat,Network Issue,Low,In Progress,,24,Field Ops
TKT_002158,SUB_04052,2025-11-12,Call Center,Billing Query,Low,Resolved,2025-11-15,72,Tier 3
TKT_002159,SUB_03919,2025-12-18,App,Network Issue,Medium,Resolved,2025-12-21,72,Field Ops
TKT_002160,SUB_01988,2025-12-16,Call Center,Network Issue,Medium,In Progress,,24,Tier 2
TKT_002161,SUB_00663,2025-12-18,Retail Store,Billing Query,Medium,Resolved,2025-12-18,24,Field Ops
TKT_002162,SUB_00801,2025-12-05,App,Plan Change,Low,Resolved,2025-12-05,48,Tier 3
TKT_002163,SUB_04436,2025-12-22,App,Technical Support,High,Resolved,2025-12-25,48,Field Ops
TKT_002164,SUB_00847,2025-12-15,Call Center,Network Issue,Medium,Open,,24,Tier 1
TKT_002165,SUB_04176,2025-09-14,Retail Store,Network Issue,High,Resolved,2025-09-15,24,Tier 3
TKT_002166,SUB_03091,2025-10-25,Call Center,Network Issue,Critical,Resolved,2025-10-26,24,Tier 1
TKT_002167,SUB_04057,2025-12-19,Call Center,Billing Query,Critical,Resolved,2025-12-20,24,Tier 2
TKT_002168,SUB_01885,2025-12-25,Online Chat,Technical Support,Medium,In Progress,,48,Tier 2
TKT_002169,SUB_01932,2025-09-29,App,Complaint,Medium,Resolved,2025-09-29,24,Tier 3
TKT_002170,SUB_04655,2025-11-22,Online Chat,Billing Query,Low,Resolved,2025-11-23,24,Tier 3
TKT_002171,SUB_04082,2025-10-03,Call Center,Billing Query,Medium,Resolved,2025-10-04,48,Field Ops
TKT_002172,SUB_01799,2025-10-26,Call Center,Technical Support,Medium,Resolved,2025-10-30,72,Tier 1
TKT_002173,SUB_00377,2025-11-12,App,Network Issue,Critical,Resolved,2025-11-16,72,Field Ops
TKT_002174,SUB_02847,2025-10-07,Retail Store,Complaint,High,Resolved,2025-10-12,72,Field Ops
TKT_002175,SUB_01954,2025-09-09,Call Center,Billing Query,High,Resolved,2025-09-09,48,Tier 2
TKT_002176,SUB_04308,2025-10-26,App,Network Issue,Medium,Resolved,2025-10-28,72,Field Ops
TKT_002177,SUB_02968,2025-12-19,App,Billing Query,Low,Resolved,2025-12-22,72,Field Ops
TKT_002178,SUB_02781,2025-09-27,Online Chat,Technical Support,Low,Open,,72,Field Ops
TKT_002179,SUB_00560,2025-09-08,Call Center,Plan Change,Medium,Resolved,2025-09-09,24,Tier 2
TKT_002180,SUB_00443,2025-09-11,Call Center,Technical Support,Medium,Resolved,2025-09-11,24,Tier 3
TKT_002181,SUB_02230,2025-12-19,Call Center,Complaint,Medium,In Progress,,72,Tier 3
TKT_002182,SUB_04992,2025-12-15,Call Center,Billing Query,Low,In Progress,,72,Tier 2
TKT_002183,SUB_00770,2025-12-18,Online Chat,Billing Query,Low,Resolved,2025-12-18,48,Tier 2
TKT_002184,SUB_01968,2025-11-13,Call Center,Plan Change,Critical,Resolved,2025-11-14,24,Field Ops
TKT_002185,SUB_01829,2025-10-25,Call Center,Network Issue,Low,Resolved,2025-10-26,24,Tier 1
TKT_002186,SUB_01283,2025-09-09,App,Network Issue,Medium,Resolved,2025-09-09,24,Field Ops
TKT_002187,SUB_00893,2025-12-18,App,Billing Query,Medium,Resolved,2025-12-20,48,Tier 1
TKT_002188,SUB_04872,2025-11-29,Online Chat,Plan Change,Low,Resolved,2025-11-30,48,Tier 2
TKT_002189,SUB_03053,2025-12-06,Online Chat,Network Issue,Medium,In Progress,,72,Tier 2
TKT_002190,SUB_04552,2025-12-21,App,Technical Support,Medium,Resolved,2025-12-21,48,Tier 1
TKT_002191,SUB_00409,2025-12-06,App,Plan Change,High,Resolved,2025-12-07,24,Tier 1
TKT_002192,SUB_01690,2025-11-22,Call Center,Billing Query,Medium,Resolved,2025-11-25,72,Tier 1
TKT_002193,SUB_02833,2025-10-17,App,Network Issue,Low,In Progress,,24,Tier 3
TKT_002194,SUB_04669,2025-10-27,App,Technical Support,Low,Resolved,2025-10-28,48,Tier 1
TKT_002195,SUB_04001,2025-09-07,App,Technical Support,Medium,Open,,72,Tier 3
TKT_002196,SUB_04276,2025-12-23,App,Billing Query,Medium,Resolved,2025-12-23,24,Tier 3
TKT_002197,SUB_00140,2025-10-08,Call Center,Technical Support,Low,In Progress,,24,Tier 3
TKT_002198,SUB_04403,2025-10-23,Call Center,Plan Change,Medium,In Progress,,72,Tier 3
TKT_002199,SUB_01011,2025-09-07,Call Center,Billing Query,Medium,Resolved,2025-09-07,72,Tier 1
TKT_002200,SUB_03794,2025-10-22,Call Center,Network Issue,High,Resolved,2025-10-23,24,Tier 3
TKT_002201,SUB_01695,2025-11-15,Call Center,Network Issue,Low,In Progress,,72,Field Ops
TKT_002202,SUB_03124,2025-11-09,App,Network Issue,Critical,Resolved,2025-11-09,24,Tier 1
TKT_002203,SUB_02078,2025-10-04,Online Chat,Network Issue,Low,In Progress,,24,Tier 1
TKT_002204,SUB_04861,2025-12-23,Call Center,Technical Support,Medium,Resolved,2025-12-25,48,Tier 1
TKT_002205,SUB_00296,2025-11-15,App,Network Issue,Critical,In Progress,,24,Tier 3
TKT_002206,SUB_02960,2025-12-01,Online Chat,Network Issue,Medium,Resolved,2025-12-02,24,Tier 1
TKT_002207,SUB_04010,2025-11-28,App,Network Issue,Low,Resolved,2025-11-30,48,Tier 1
TKT_002208,SUB_00527,2025-11-03,Call Center,Billing Query,Low,Escalated,2025-11-04,24,Tier 2
TKT_002209,SUB_02179,2025-10-27,Online Chat,Billing Query,Medium,Escalated,2025-10-27,24,Tier 2
TKT_002210,SUB_00293,2025-09-14,App,Network Issue,High,Resolved,2025-09-15,24,Field Ops
TKT_002211,SUB_01171,2025-12-13,App,Billing Query,Low,Resolved,2025-12-14,72,Field Ops
TKT_002212,SUB_02057,2025-10-27,Call Center,Billing Query,Critical,In Progress,,24,Tier 1
TKT_002213,SUB_04863,2026-01-02,Call Center,Complaint,Medium,Resolved,2026-01-02,24,Field Ops
TKT_002214,SUB_00340,2025-09-08,Call Center,Network Issue,High,Resolved,2025-09-09,72,Tier 1
TKT_002215,SUB_03954,2025-12-12,Call Center,Network Issue,Low,In Progress,,72,Tier 3
