usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_011723,SUB_00841,2025-09-08,10.44,164,69,0.0,90.58
USG_011724,SUB_03606,2025-09-20,10.57,146,225,41.78,0.0
USG_011725,SUB_00300,2025-12-01,2.61,479,52,0.0,0.0
USG_011726,SUB_01675,2025-10-08,12.94,2,257,0.0,11.31
USG_011727,SUB_00304,2025-12-21,5.02,205,231,0.0,0.0
USG_011728,SUB_01110,2025-09-29,7.08,400,292,0.0,0.0
USG_011729,SUB_00087,2025-09-27,14.46,345,193,0.0,0.0
USG_011730,SUB_04657,2025-11-18,2.0,361,230,0.0,0.0
USG_011731,SUB_00438,2025-09-22,3.78,99,59,0.0,0.0
USG_011732,SUB_02414,2026-01-01,3.29,28,234,0.0,0.0
USG_011733,SUB_03110,2025-10-28,2.38,362,267,0.0,27.63
USG_011734,SUB_02226,2025-10-23,8.34,494,12,0.0,0.0
USG_011735,SUB_02054,2025-11-29,25.87,1,17,0.0,0.0
USG_011736,SUB_03861,2025-10-19,27.8,239,12,0.0,0.0
USG_011737,SUB_04012,2025-11-21,2.57,137,284,0.0,0.0
USG_011738,SUB_03417,2025-10-31,4.39,33,55,0.0,42.13
USG_011739,SUB_02815,2025-12-05,2.7,295,242,0.0,0.0
USG_011740,SUB_03549,2025-09-24,5.12,45,284,0.0,0.0
USG_011741,SUB_04607,2025-12-25,1.94,42,252,0.0,0.0
USG_011742,SUB_04369,2025-12-26,2.99,293,7,155.1,0.0
USG_011743,SUB_00033,2025-09-29,2.7,162,121,0.0,0.0
USG_011744,SUB_01335,2025-12-16,4.69,121,138,143.97,0.0
USG_011745,SUB_02726,2025-10-18,3.66,443,237,0.0,0.0
USG_011746,SUB_03797,2025-09-19,10.49,218,36,153.15,0.0
USG_011747,SUB_02504,2025-09-17,1.63,342,1,49.2,0.0
USG_011748,SUB_03536,2025-10-09,4.77,60,146,0.0,0.0
USG_011749,SUB_02920,2025-12-12,4.02,499,178,0.0,0.0
USG_011750,SUB_02544,2025-11-10,3.59,474,243,98.63,0.0
USG_011751,SUB_01374,2025-11-09,7.59,279,137,0.0,0.0
USG_011752,SUB_04553,2025-10-25,39.78,460,199,0.0,0.0
USG_011753,SUB_03840,2025-12-27,6.14,462,100,0.0,0.0
USG_011754,SUB_02026,2025-12-08,10.47,157,184,0.0,0.0
USG_011755,SUB_03770,2025-10-17,2.77,339,297,0.0,0.0
USG_011756,SUB_04389,2025-12-05,4.88,262,144,0.0,0.0
USG_011757,SUB_04567,2025-10-01,6.79,274,253,0.0,0.0
USG_011758,SUB_01404,2025-10-18,2.12,182,235,0.0,0.0
USG_011759,SUB_02770,2025-09-18,1.07,155,230,0.0,0.0
USG_011760,SUB_01059,2025-11-29,9.76,243,252,148.59,0.0
USG_011761,SUB_00887,2025-11-06,4.86,407,290,0.0,0.0
USG_011762,SUB_03581,2025-10-19,3.65,447,285,0.0,0.0
USG_011763,SUB_03844,2025-10-12,7.5,273,152,0.0,0.0
USG_011764,SUB_02359,2025-09-20,8.43,209,277,0.0,0.0
USG_011765,SUB_00953,2025-11-25,1.63,215,193,0.0,0.0
USG_011766,SUB_01122,2025-12-12,3.97,16,234,0.0,0.0
USG_011767,SUB_00389,2025-09-15,14.38,77,106,67.66,0.0
USG_011768,SUB_04043,2025-11-01,4.98,176,174,0.0,0.0
USG_011769,SUB_01126,2025-09-11,10.18,80,229,0.0,0.0
USG_011770,SUB_02502,2025-11-10,5.42,149,86,51.85,0.0
USG_011771,SUB_01874,2025-11-28,8.12,326,113,0.0,0.0
USG_011772,SUB_04238,2025-12-14,2.67,258,50,0.0,0.0
USG_011773,SUB_02069,2025-11-28,1.72,388,164,0.0,0.0
USG_011774,SUB_03661,2025-10-19,9.63,486,81,0.0,98.81
USG_011775,SUB_01061,2025-11-14,8.48,350,105,0.0,0.0
USG_011776,SUB_03018,2025-12-26,1.04,249,74,0.0,0.0
USG_011777,SUB_03846,2025-10-23,6.04,124,10,0.0,76.77
USG_011778,SUB_01989,2025-11-15,4.27,78,69,0.0,0.0
USG_011779,SUB_01283,2025-09-25,23.67,73,288,0.0,0.0
USG_011780,SUB_00573,2025-09-29,0.76,221,77,0.0,0.0
USG_011781,SUB_00157,2025-12-23,17.03,40,153,0.0,0.0
USG_011782,SUB_02774,2025-09-21,15.65,488,211,0.0,62.46
USG_011783,SUB_00581,2025-10-14,2.88,410,171,0.0,0.0
USG_011784,SUB_04128,2025-11-23,6.08,486,133,73.38,0.0
USG_011785,SUB_00681,2025-09-17,8.02,215,58,0.0,0.0
USG_011786,SUB_03482,2025-10-10,1.18,268,148,0.0,0.0
USG_011787,SUB_00723,2025-10-02,12.78,22,53,135.93,0.0
USG_011788,SUB_01676,2025-10-17,7.2,42,19,0.0,0.0
USG_011789,SUB_04975,2025-12-20,1.25,299,49,0.0,0.0
USG_011790,SUB_04917,2025-09-29,1.73,259,250,0.0,58.03
USG_011791,SUB_03771,2025-12-15,4.54,368,81,0.0,0.0
USG_011792,SUB_01411,2025-12-09,5.65,236,103,0.0,0.0
USG_011793,SUB_02572,2025-12-31,2.16,193,191,0.0,0.0
USG_011794,SUB_03021,2025-11-30,8.26,55,186,0.0,0.0
USG_011795,SUB_03957,2025-12-05,7.52,294,29,0.0,0.0
USG_011796,SUB_03908,2025-12-22,3.17,264,47,0.0,0.0
USG_011797,SUB_02786,2025-10-11,4.33,200,114,0.0,0.0
USG_011798,SUB_01208,2025-09-08,6.19,139,290,0.0,0.0
USG_011799,SUB_02723,2025-11-24,8.12,455,68,0.0,0.0
USG_011800,SUB_03793,2025-11-29,3.79,90,126,0.0,0.0
USG_011801,SUB_01832,2025-12-07,18.2,348,17,55.81,0.0
USG_011802,SUB_01766,2025-11-12,2.73,121,68,0.0,0.0
USG_011803,SUB_03518,2025-11-15,3.07,413,48,0.0,0.0
USG_011804,SUB_04746,2025-12-21,2.6,96,175,17.21,0.0
USG_011805,SUB_02362,2025-11-26,12.76,358,228,0.0,0.0
USG_011806,SUB_03193,2025-10-21,5.98,286,153,187.95,0.0
USG_011807,SUB_02219,2025-12-18,5.65,12,273,0.0,0.0
USG_011808,SUB_00316,2026-01-04,6.99,316,123,195.98,0.0
USG_011809,SUB_04101,2025-11-16,3.04,492,54,0.0,0.0
USG_011810,SUB_03123,2025-10-06,6.02,486,203,43.6,0.0
USG_011811,SUB_02058,2025-12-18,6.42,4,179,0.0,0.0
USG_011812,SUB_03263,2025-10-22,7.68,15,75,0.0,0.0
USG_011813,SUB_02529,2025-11-21,3.86,500,227,0.0,0.0
USG_011814,SUB_03802,2025-12-11,8.17,112,137,0.0,0.0
USG_011815,SUB_03459,2025-11-01,1.96,413,260,0.0,31.57
USG_011816,SUB_04085,2025-09-25,1.35,340,54,0.0,0.0
USG_011817,SUB_00872,2025-11-07,8.69,458,189,0.0,43.45
USG_011818,SUB_01434,2025-10-27,16.03,389,235,86.23,0.0
USG_011819,SUB_04231,2025-12-15,0.91,195,252,0.0,0.0
USG_011820,SUB_04163,2025-11-15,7.84,407,248,50.04,0.0
USG_011821,SUB_04328,2025-10-03,4.28,29,101,0.0,93.72
USG_011822,SUB_00590,2025-10-02,1.14,362,249,0.0,0.0
USG_011823,SUB_02741,2025-10-31,1.46,204,40,0.0,0.0
USG_011824,SUB_03565,2025-12-09,11.51,378,218,191.45,0.0
USG_011825,SUB_00393,2025-10-12,15.85,5,145,0.0,0.0
USG_011826,SUB_04899,2025-09-22,11.21,453,222,0.0,0.0
USG_011827,SUB_03921,2026-01-01,5.86,355,202,0.0,0.0
USG_011828,SUB_03408,2025-11-29,3.44,402,78,0.0,0.0
USG_011829,SUB_04797,2025-12-31,0.92,101,269,0.0,0.0
USG_011830,SUB_02568,2025-11-22,7.13,438,104,99.1,0.0
USG_011831,SUB_02971,2025-11-22,2.61,103,173,0.0,9.13
USG_011832,SUB_03135,2025-10-21,10.52,101,45,0.0,0.0
USG_011833,SUB_04096,2025-10-17,27.74,14,162,0.0,0.0
USG_011834,SUB_04889,2025-11-29,1.91,128,143,0.0,0.0
USG_011835,SUB_01962,2025-12-28,9.22,169,59,0.0,0.0
USG_011836,SUB_02109,2025-11-13,1.96,432,130,94.39,0.0
USG_011837,SUB_01441,2025-12-16,1.55,41,105,0.0,0.0
USG_011838,SUB_04008,2026-01-03,11.81,44,131,0.0,0.0
USG_011839,SUB_03490,2025-12-25,9.13,186,129,0.0,0.0
USG_011840,SUB_02708,2025-11-22,3.38,30,102,0.0,0.0
USG_011841,SUB_04075,2025-09-23,1.35,90,300,0.0,0.0
USG_011842,SUB_00802,2025-12-12,3.55,465,247,0.0,0.0
USG_011843,SUB_04163,2025-12-11,8.76,25,192,0.0,0.0
USG_011844,SUB_04619,2025-09-11,2.54,500,17,0.0,0.0
USG_011845,SUB_02305,2025-10-04,6.01,170,48,0.0,23.92
USG_011846,SUB_02646,2026-01-03,5.52,51,97,0.0,0.0
USG_011847,SUB_00047,2025-11-27,1.79,102,45,166.15,0.0
USG_011848,SUB_03731,2025-10-04,2.23,237,54,0.0,95.52
USG_011849,SUB_01291,2025-12-06,8.95,16,293,0.0,0.0
USG_011850,SUB_00295,2025-09-30,2.85,279,175,0.0,0.0
USG_011851,SUB_01650,2025-12-03,4.64,47,91,109.5,0.0
USG_011852,SUB_01020,2025-09-30,0.99,310,279,102.09,0.0
USG_011853,SUB_04784,2025-12-02,8.32,424,267,46.06,52.22
USG_011854,SUB_01173,2025-12-11,3.15,63,209,0.0,0.0
USG_011855,SUB_00817,2025-09-18,1.06,248,152,0.0,0.0
USG_011856,SUB_03185,2025-12-27,2.02,256,33,181.75,27.51
USG_011857,SUB_02108,2025-10-28,1.54,457,293,0.0,0.0
USG_011858,SUB_04542,2025-09-20,8.05,396,0,0.0,0.0
USG_011859,SUB_00557,2025-12-23,3.65,225,6,0.0,0.0
USG_011860,SUB_04038,2025-12-24,13.11,0,104,0.0,0.0
USG_011861,SUB_02439,2025-11-18,7.62,222,177,93.62,0.0
USG_011862,SUB_00448,2025-10-12,8.0,191,274,0.0,0.0
USG_011863,SUB_02208,2025-12-14,2.05,299,81,0.0,0.0
USG_011864,SUB_01920,2025-09-08,3.11,245,207,0.0,0.0
USG_011865,SUB_01848,2025-11-12,2.38,55,215,0.0,87.25
USG_011866,SUB_02087,2025-10-01,2.1,62,182,0.0,0.0
USG_011867,SUB_04797,2025-10-12,5.85,226,197,0.0,0.0
USG_011868,SUB_01438,2025-12-05,1.67,127,150,0.0,0.0
USG_011869,SUB_02400,2025-11-08,5.07,216,241,0.0,0.0
USG_011870,SUB_02853,2025-09-21,7.14,272,172,0.0,0.0
USG_011871,SUB_00435,2025-10-10,4.33,404,66,0.0,0.0
USG_011872,SUB_01837,2025-10-11,9.67,176,82,0.0,0.0
USG_011873,SUB_02026,2025-10-18,1.18,80,6,0.0,51.12
USG_011874,SUB_02756,2025-12-13,3.16,355,100,0.0,0.0
USG_011875,SUB_03209,2025-10-05,27.45,361,204,0.0,32.5
USG_011876,SUB_00751,2026-01-01,4.17,89,146,0.0,62.52
USG_011877,SUB_03301,2025-12-19,5.42,78,131,0.0,0.0
USG_011878,SUB_01384,2025-11-11,2.72,1,194,115.28,0.0
USG_011879,SUB_01329,2025-09-26,8.07,468,136,0.0,0.0
USG_011880,SUB_00536,2025-10-26,3.11,96,294,0.0,0.0
USG_011881,SUB_01239,2025-12-16,3.6,46,245,197.1,0.0
USG_011882,SUB_02662,2025-12-14,2.46,479,27,0.0,0.0
USG_011883,SUB_02780,2025-12-05,12.84,196,90,0.0,0.0
USG_011884,SUB_04153,2025-10-30,2.85,15,233,0.0,0.0
USG_011885,SUB_04377,2025-10-31,28.64,347,113,0.0,3.1
USG_011886,SUB_03242,2025-10-27,7.89,325,178,0.0,0.0
USG_011887,SUB_00783,2025-09-26,5.88,400,117,0.0,0.0
USG_011888,SUB_00988,2025-09-23,3.48,193,167,0.0,0.0
USG_011889,SUB_00037,2025-12-20,3.24,47,4,0.0,0.0
USG_011890,SUB_00856,2025-10-31,3.89,256,161,0.0,0.0
USG_011891,SUB_00140,2025-11-05,11.56,497,111,0.0,0.0
USG_011892,SUB_00658,2025-09-27,8.19,125,210,0.0,0.0
USG_011893,SUB_02682,2025-12-19,9.8,143,38,0.0,48.76
USG_011894,SUB_03454,2025-12-21,2.25,326,108,0.0,22.25
USG_011895,SUB_04753,2026-01-02,1.32,220,219,0.0,0.0
USG_011896,SUB_04766,2025-09-11,2.78,103,143,77.92,0.0
USG_011897,SUB_02016,2025-11-14,2.67,459,211,30.03,0.0
USG_011898,SUB_03585,2025-12-16,2.3,399,227,62.94,0.0
USG_011899,SUB_02158,2025-10-08,18.48,421,202,0.0,0.0
USG_011900,SUB_02282,2025-10-19,4.21,109,42,0.0,0.0
USG_011901,SUB_03404,2025-09-24,2.51,169,255,110.95,0.0
USG_011902,SUB_01480,2025-11-08,4.77,288,223,134.28,0.0
USG_011903,SUB_04420,2025-12-08,4.49,239,250,48.07,0.0
USG_011904,SUB_03239,2025-10-26,9.82,132,268,0.0,0.0
USG_011905,SUB_04620,2025-12-27,3.68,26,121,0.0,0.0
USG_011906,SUB_04129,2025-09-18,43.58,350,71,0.0,0.0
USG_011907,SUB_02982,2025-11-12,1.35,328,253,190.83,61.78
USG_011908,SUB_00240,2025-10-17,1.02,0,114,0.0,0.0
USG_011909,SUB_03026,2025-09-15,18.48,160,167,0.0,0.0
USG_011910,SUB_04896,2025-10-23,5.78,144,267,0.0,0.0
USG_011911,SUB_00132,2025-09-15,3.25,395,168,0.0,0.0
USG_011912,SUB_03024,2025-11-02,8.35,41,61,0.0,0.0
USG_011913,SUB_02402,2025-09-13,70.73,66,239,0.0,0.0
USG_011914,SUB_01399,2025-10-03,6.78,60,125,0.0,0.0
USG_011915,SUB_01772,2025-12-18,2.68,300,201,63.71,0.0
USG_011916,SUB_02018,2025-09-10,3.39,339,27,0.0,0.0
USG_011917,SUB_02716,2025-10-28,4.96,62,192,0.0,24.09
USG_011918,SUB_03453,2025-09-20,4.84,275,240,0.0,0.0
USG_011919,SUB_01849,2025-11-22,1.34,325,133,0.0,49.09
USG_011920,SUB_04013,2025-09-14,5.88,100,291,0.0,0.0
USG_011921,SUB_03005,2025-09-23,1.86,371,212,0.0,0.0
USG_011922,SUB_04376,2025-11-17,4.12,241,229,71.35,0.0
USG_011923,SUB_00991,2025-10-15,1.77,395,229,0.0,0.0
USG_011924,SUB_03116,2025-10-15,18.13,49,45,0.0,0.0
USG_011925,SUB_04634,2025-11-23,3.59,459,81,1.22,0.0
USG_011926,SUB_03453,2025-11-15,2.77,49,151,0.0,0.0
USG_011927,SUB_01294,2025-12-30,7.87,77,204,124.51,0.0
USG_011928,SUB_00842,2025-12-05,10.91,137,42,0.0,0.0
USG_011929,SUB_01328,2025-11-05,7.24,133,283,0.0,0.0
USG_011930,SUB_02498,2026-01-02,1.1,426,191,0.0,0.0
USG_011931,SUB_03473,2025-10-15,2.28,26,239,0.0,0.0
USG_011932,SUB_02360,2025-12-26,3.93,4,286,128.51,0.0
USG_011933,SUB_00387,2025-11-28,4.04,0,130,24.55,0.0
USG_011934,SUB_02931,2025-11-21,1.83,461,191,0.0,0.0
USG_011935,SUB_01376,2025-10-24,0.93,127,272,0.0,0.0
USG_011936,SUB_04514,2025-09-20,5.97,373,230,0.0,0.0
USG_011937,SUB_00332,2025-10-08,8.32,217,106,0.0,0.0
USG_011938,SUB_04522,2025-10-12,2.27,211,223,0.0,0.0
USG_011939,SUB_00208,2025-10-31,12.11,266,282,0.0,0.0
USG_011940,SUB_00244,2025-11-15,4.9,183,179,0.0,26.57
USG_011941,SUB_00347,2025-12-26,6.06,330,184,0.0,0.0
USG_011942,SUB_01111,2025-10-03,8.42,110,132,0.0,0.0
USG_011943,SUB_01109,2025-09-25,1.1,241,211,0.0,0.0
USG_011944,SUB_00833,2025-11-12,3.16,177,46,0.0,0.0
USG_011945,SUB_00666,2025-11-24,6.71,428,154,0.0,0.0
USG_011946,SUB_02788,2026-01-02,2.97,386,270,0.0,0.0
USG_011947,SUB_02089,2025-09-14,1.64,80,37,0.0,0.0
USG_011948,SUB_01506,2025-09-29,7.54,34,154,0.0,0.0
USG_011949,SUB_04293,2026-01-02,2.47,266,35,0.0,0.0
USG_011950,SUB_00063,2025-09-25,8.88,293,295,74.27,0.0
USG_011951,SUB_03448,2025-10-11,6.46,263,255,0.0,25.52
USG_011952,SUB_02377,2025-11-06,13.88,262,147,0.0,0.0
USG_011953,SUB_04191,2025-11-17,6.2,346,295,105.65,0.0
USG_011954,SUB_02780,2025-11-03,9.61,316,170,0.0,24.88
USG_011955,SUB_01476,2025-09-22,4.54,12,129,186.04,0.0
USG_011956,SUB_02995,2025-12-04,3.69,464,271,0.0,0.0
USG_011957,SUB_02334,2025-10-22,7.46,456,241,0.0,0.0
USG_011958,SUB_01745,2025-10-22,1.84,250,89,0.0,94.47
USG_011959,SUB_03413,2025-11-09,5.58,93,151,0.0,0.0
USG_011960,SUB_03392,2025-12-18,24.9,219,60,0.0,0.0
USG_011961,SUB_02119,2025-11-18,4.23,109,276,0.0,0.0
USG_011962,SUB_01931,2025-12-28,3.44,166,161,0.0,0.0
USG_011963,SUB_04899,2025-12-30,7.68,171,24,0.0,0.0
USG_011964,SUB_03018,2025-12-28,4.79,291,183,0.0,70.62
USG_011965,SUB_03694,2025-09-18,5.11,222,260,0.0,0.0
USG_011966,SUB_00631,2025-10-16,8.09,95,205,0.0,53.36
USG_011967,SUB_01226,2025-12-30,2.75,226,29,0.0,47.88
USG_011968,SUB_03133,2025-11-01,3.74,16,146,0.0,0.0
USG_011969,SUB_04831,2025-11-25,6.59,101,58,92.23,0.0
USG_011970,SUB_02816,2025-09-17,2.62,30,262,0.0,0.0
USG_011971,SUB_04204,2025-09-30,1.53,256,236,0.0,0.0
USG_011972,SUB_03986,2025-09-18,4.25,299,55,97.9,66.2
USG_011973,SUB_03737,2025-12-19,5.39,298,152,125.33,0.0
USG_011974,SUB_02645,2025-09-14,2.34,196,276,0.0,30.02
USG_011975,SUB_04811,2025-11-27,9.0,275,284,0.0,0.0
USG_011976,SUB_03801,2025-09-26,6.67,410,223,0.0,0.0
USG_011977,SUB_03924,2025-10-13,8.26,475,16,0.0,0.0
USG_011978,SUB_02536,2025-12-23,2.36,103,192,199.45,0.0
USG_011979,SUB_04441,2025-11-22,4.34,117,208,0.0,0.0
USG_011980,SUB_00430,2025-12-30,11.26,3,179,0.0,0.0
USG_011981,SUB_02420,2026-01-01,3.82,173,197,0.0,0.0
USG_011982,SUB_04052,2025-10-28,2.9,159,99,0.0,0.0
USG_011983,SUB_01621,2025-10-09,6.68,140,298,0.0,0.0
USG_011984,SUB_01294,2025-12-01,20.31,55,151,0.0,0.0
USG_011985,SUB_00959,2025-10-23,13.37,367,181,0.0,90.0
USG_011986,SUB_04720,2025-10-12,4.44,341,143,178.23,0.0
USG_011987,SUB_01760,2026-01-03,20.8,120,95,0.0,0.0
USG_011988,SUB_04745,2025-11-27,5.68,88,237,0.0,0.0
USG_011989,SUB_02382,2026-01-02,1.74,426,113,0.0,0.0
USG_011990,SUB_04814,2026-01-03,11.22,408,174,0.0,78.12
USG_011991,SUB_00998,2025-11-14,1.94,83,270,0.0,0.0
USG_011992,SUB_03440,2025-09-15,0.85,203,30,152.33,0.0
USG_011993,SUB_04332,2025-09-19,25.6,188,144,0.0,0.0
USG_011994,SUB_04774,2025-11-02,5.63,123,281,11.24,0.0
USG_011995,SUB_04409,2025-09-19,27.43,176,121,178.27,0.0
USG_011996,SUB_02472,2025-12-29,11.08,457,245,0.0,0.0
USG_011997,SUB_00069,2025-11-11,10.49,344,81,0.0,0.0
USG_011998,SUB_02554,2025-12-27,8.22,235,297,0.0,0.0
USG_011999,SUB_03614,2025-09-08,11.91,257,152,0.0,0.0
USG_012000,SUB_04606,2025-11-17,1.35,207,136,0.0,0.0
USG_012001,SUB_01550,2025-11-03,3.4,252,269,24.0,0.0
USG_012002,SUB_04853,2025-11-20,3.63,360,266,0.0,7.51
USG_012003,SUB_00292,2025-10-24,6.47,99,226,116.47,0.0
USG_012004,SUB_00395,2026-01-02,5.52,215,63,0.0,0.0
USG_012005,SUB_02136,2025-11-02,3.36,237,118,0.0,0.0
USG_012006,SUB_00763,2025-11-03,13.06,456,166,0.0,87.51
USG_012007,SUB_02919,2025-12-04,7.61,251,64,0.0,0.0
USG_012008,SUB_00488,2025-09-18,6.52,463,239,0.0,0.0
USG_012009,SUB_03082,2025-10-15,8.42,183,28,0.0,0.0
USG_012010,SUB_03302,2025-11-05,18.35,182,82,0.0,46.57
USG_012011,SUB_01076,2025-10-06,1.06,362,187,0.0,0.0
USG_012012,SUB_01041,2025-12-20,3.54,381,214,0.0,0.0
USG_012013,SUB_04069,2025-10-04,12.51,463,216,0.0,0.0
USG_012014,SUB_03337,2025-12-26,1.69,356,110,0.0,0.0
USG_012015,SUB_02193,2025-11-28,3.74,311,135,0.0,41.99
USG_012016,SUB_01475,2025-10-26,6.09,220,230,0.0,0.0
USG_012017,SUB_03900,2025-10-17,1.81,266,273,0.0,0.0
USG_012018,SUB_03690,2025-10-26,2.59,156,25,0.0,0.0
USG_012019,SUB_03368,2025-10-10,3.59,364,15,0.0,0.0
USG_012020,SUB_02313,2025-12-17,3.7,144,98,89.98,0.0
USG_012021,SUB_01182,2025-09-16,3.75,127,165,164.61,0.0
USG_012022,SUB_00870,2025-10-10,4.2,153,41,0.0,54.05
USG_012023,SUB_04027,2025-12-01,5.36,274,18,0.0,73.35
USG_012024,SUB_00067,2025-12-03,3.9,311,64,0.0,0.0
USG_012025,SUB_01114,2025-09-13,1.67,109,82,0.0,0.0
USG_012026,SUB_03307,2025-10-04,10.17,192,268,0.0,0.0
USG_012027,SUB_04459,2025-09-16,6.03,284,38,0.0,21.4
USG_012028,SUB_03975,2025-12-20,10.72,340,34,0.0,33.24
USG_012029,SUB_03534,2025-10-03,0.57,322,148,0.0,0.0
USG_012030,SUB_01265,2025-10-23,2.42,387,68,0.0,66.33
USG_012031,SUB_04760,2025-09-07,1.39,11,147,0.0,81.13
USG_012032,SUB_02370,2025-12-26,10.88,145,111,0.0,0.0
USG_012033,SUB_00807,2025-10-02,3.27,184,98,79.53,0.0
USG_012034,SUB_01268,2025-12-14,36.73,315,239,169.49,0.0
USG_012035,SUB_02390,2025-12-22,0.77,193,59,0.0,0.0
USG_012036,SUB_00772,2025-11-04,4.8,45,90,0.0,0.0
USG_012037,SUB_03138,2025-12-28,6.24,359,25,0.0,0.0
USG_012038,SUB_04657,2025-12-07,4.5,43,40,0.0,0.0
USG_012039,SUB_02774,2025-12-08,6.82,53,148,0.0,0.0
USG_012040,SUB_01730,2025-12-02,2.29,154,67,0.0,0.0
USG_012041,SUB_00700,2025-11-26,2.77,20,220,0.0,93.05
USG_012042,SUB_03636,2025-12-14,4.57,61,271,113.88,0.0
USG_012043,SUB_02738,2025-09-26,10.93,184,221,0.0,0.0
USG_012044,SUB_00409,2025-12-14,7.35,465,141,0.0,0.0
USG_012045,SUB_03701,2025-11-25,4.64,361,175,0.0,0.0
USG_012046,SUB_00025,2025-11-10,2.33,143,133,0.0,18.68
USG_012047,SUB_00927,2025-11-28,2.48,416,8,40.47,0.0
USG_012048,SUB_02675,2025-09-15,3.11,177,101,0.0,0.0
USG_012049,SUB_01911,2025-09-14,8.03,424,191,0.0,0.0
USG_012050,SUB_00843,2025-12-20,30.41,265,213,0.0,0.0
USG_012051,SUB_02590,2025-12-12,8.97,60,154,0.0,0.0
USG_012052,SUB_00226,2026-01-04,9.26,32,49,0.0,13.82
USG_012053,SUB_02269,2025-11-25,1.8,283,25,171.63,0.0
USG_012054,SUB_04816,2025-10-10,7.36,58,238,84.57,0.0
USG_012055,SUB_00884,2025-10-29,3.47,230,225,0.0,0.0
USG_012056,SUB_02456,2025-11-22,9.9,6,98,0.0,0.0
USG_012057,SUB_00877,2025-11-02,3.66,391,244,0.0,0.0
USG_012058,SUB_00350,2025-11-04,1.91,397,296,0.0,0.0
USG_012059,SUB_00108,2025-09-13,3.23,302,56,0.0,15.08
USG_012060,SUB_03524,2025-09-09,9.68,469,139,4.66,0.0
USG_012061,SUB_01320,2025-11-20,4.03,270,30,0.0,32.86
USG_012062,SUB_04213,2025-11-10,1.83,401,248,0.0,0.0
USG_012063,SUB_03415,2025-11-15,15.39,8,74,0.0,0.0
USG_012064,SUB_03286,2025-11-18,5.14,417,270,90.05,0.0
USG_012065,SUB_01391,2025-09-07,10.0,468,229,0.0,0.0
USG_012066,SUB_00670,2025-12-01,7.44,90,118,0.0,0.0
USG_012067,SUB_01124,2025-12-05,7.9,99,233,0.0,44.44
USG_012068,SUB_01138,2025-11-25,2.74,198,216,0.0,0.0
USG_012069,SUB_01139,2025-12-12,0.84,422,33,0.0,79.39
USG_012070,SUB_01097,2025-12-27,3.03,89,192,0.0,48.04
USG_012071,SUB_01316,2025-12-11,4.38,210,9,0.0,0.0
USG_012072,SUB_00908,2025-11-09,8.36,246,250,25.78,0.0
USG_012073,SUB_02706,2025-11-22,4.23,399,226,0.0,0.0
USG_012074,SUB_04014,2025-10-09,2.06,408,98,0.0,0.0
USG_012075,SUB_02864,2025-11-07,28.56,5,223,0.0,33.77
USG_012076,SUB_02326,2025-10-07,2.62,225,185,0.0,0.0
USG_012077,SUB_01291,2025-10-18,3.17,423,8,0.0,0.0
USG_012078,SUB_01362,2025-10-25,10.42,139,4,0.0,0.0
USG_012079,SUB_01000,2025-09-26,3.08,22,298,0.0,0.0
USG_012080,SUB_04760,2025-09-22,7.93,27,245,0.0,0.0
USG_012081,SUB_03177,2025-09-11,11.39,165,51,0.0,88.41
USG_012082,SUB_01059,2025-11-20,4.1,260,183,0.0,83.94
USG_012083,SUB_03437,2025-11-30,3.72,68,150,0.0,0.0
USG_012084,SUB_03897,2025-12-01,24.72,299,201,136.57,0.0
USG_012085,SUB_03425,2025-12-29,1.0,180,252,0.0,0.0
USG_012086,SUB_02915,2025-11-16,1.79,439,33,2.82,0.0
USG_012087,SUB_00219,2025-11-28,2.59,325,117,0.0,0.0
USG_012088,SUB_01816,2025-11-12,8.55,96,40,0.0,0.0
USG_012089,SUB_00692,2025-10-07,3.65,147,267,9.97,0.0
USG_012090,SUB_02960,2025-09-27,4.53,212,2,0.0,0.0
USG_012091,SUB_01234,2025-11-02,1.66,408,17,2.69,0.0
USG_012092,SUB_04952,2025-12-14,7.91,455,58,0.0,0.0
USG_012093,SUB_00180,2025-10-28,3.56,186,171,135.08,0.0
USG_012094,SUB_02918,2025-11-17,16.33,464,277,0.0,0.0
USG_012095,SUB_04976,2025-09-11,1.56,15,137,0.0,0.0
USG_012096,SUB_02909,2025-10-23,2.52,417,269,0.0,0.0
USG_012097,SUB_01750,2025-11-03,0.7,487,116,0.0,0.0
USG_012098,SUB_02679,2025-10-21,4.97,499,158,143.82,0.0
USG_012099,SUB_01512,2025-12-01,5.24,177,116,0.0,0.0
USG_012100,SUB_03151,2025-11-18,1.22,54,65,0.0,0.0
USG_012101,SUB_00958,2025-12-17,4.08,484,156,0.0,0.0
USG_012102,SUB_03934,2025-10-13,1.62,3,127,0.0,0.0
USG_012103,SUB_04236,2025-10-07,12.36,276,15,0.0,0.0
USG_012104,SUB_00790,2025-10-30,2.04,376,294,0.0,0.0
USG_012105,SUB_00295,2025-10-02,2.91,365,35,0.0,0.0
USG_012106,SUB_01512,2025-11-06,2.33,244,53,0.0,0.0
USG_012107,SUB_02512,2025-11-10,7.53,499,29,0.0,87.69
USG_012108,SUB_02892,2026-01-01,3.46,105,47,107.67,0.0
USG_012109,SUB_01456,2025-10-31,6.79,64,3,68.89,0.0
