bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BIL_004197,SUB_00218,2025-11-01,253.46,Paid,2025-11-05,0.0,
BIL_004198,SUB_00059,2025-12-01,83.04,Overdue,,0.0,
BIL_004199,SUB_02672,2026-01-01,196.96,Paid,2026-01-12,0.0,
BIL_004200,SUB_04020,2025-12-01,377.94,Partial,2025-12-18,0.0,
BIL_004201,SUB_03413,2025-12-01,166.6,Paid,2025-12-09,50.16,Service Failure
BIL_004202,SUB_01095,2026-01-01,106.38,Partial,2026-01-22,0.0,
BIL_004203,SUB_00577,2025-11-01,93.5,Overdue,,0.0,
BIL_004204,SUB_00367,2025-12-01,494.44,Paid,2025-12-15,0.0,
BIL_004205,SUB_01225,2025-11-01,148.2,Paid,2025-11-13,0.0,
BIL_004206,SUB_00965,2025-11-01,162.63,Paid,2025-11-14,0.0,
BIL_004207,SUB_03508,2025-12-01,226.89,Paid,2025-12-03,0.0,
BIL_004208,SUB_04296,2025-12-01,224.35,Paid,2025-12-06,0.0,
BIL_004209,SUB_04238,2025-12-01,516.91,Paid,2025-12-15,0.0,
BIL_004210,SUB_03167,2025-11-01,234.02,Paid,2025-11-06,0.0,
BIL_004211,SUB_03107,2026-01-01,184.53,Partial,2026-01-12,0.0,
BIL_004212,SUB_04370,2025-12-01,406.82,Paid,2025-12-13,0.0,
BIL_004213,SUB_02342,2025-12-01,140.27,Paid,2025-12-02,0.0,
BIL_004214,SUB_01607,2026-01-01,576.47,Partial,2026-01-17,0.0,
BIL_004215,SUB_01325,2026-01-01,217.96,Partial,2026-01-16,0.0,
BIL_004216,SUB_03487,2025-11-01,101.46,Paid,2025-11-07,0.0,
BIL_004217,SUB_03758,2026-01-01,147.55,Paid,2026-01-09,0.0,
BIL_004218,SUB_01431,2025-12-01,229.93,Partial,2025-12-10,0.0,
BIL_004219,SUB_04952,2025-12-01,172.91,Partial,2025-12-20,0.0,
BIL_004220,SUB_03341,2025-12-01,283.08,Paid,2025-12-04,0.0,
BIL_004221,SUB_04567,2025-12-01,384.4,Partial,2025-12-10,0.0,
BIL_004222,SUB_04610,2026-01-01,186.3,Paid,2026-01-07,0.0,
BIL_004223,SUB_02295,2026-01-01,197.36,Paid,2026-01-06,0.0,
BIL_004224,SUB_00937,2026-01-01,298.91,Paid,2026-01-11,0.0,
BIL_004225,SUB_01245,2025-12-01,151.03,Paid,2025-12-15,0.0,
BIL_004226,SUB_01218,2025-11-01,154.33,Paid,2025-11-09,0.0,
BIL_004227,SUB_03149,2025-11-01,104.47,Partial,2025-11-21,0.0,
BIL_004228,SUB_02299,2025-12-01,391.09,Overdue,,0.0,
BIL_004229,SUB_02418,2026-01-01,177.55,Paid,2026-01-03,0.0,
BIL_004230,SUB_01733,2025-11-01,201.39,Paid,2025-11-08,0.0,
BIL_004231,SUB_02643,2025-11-01,152.31,Paid,2025-11-13,0.0,
BIL_004232,SUB_03933,2026-01-01,340.13,Paid,2026-01-12,0.0,
BIL_004233,SUB_00193,2026-01-01,116.61,Paid,2026-01-08,0.0,
BIL_004234,SUB_00243,2025-12-01,304.41,Paid,2025-12-12,0.0,
BIL_004235,SUB_01615,2026-01-01,169.29,Paid,2026-01-04,0.0,
BIL_004236,SUB_00677,2025-12-01,76.33,Paid,2025-12-11,84.22,Network Outage
BIL_004237,SUB_01432,2025-11-01,120.89,Paid,2025-11-04,0.0,
BIL_004238,SUB_04379,2026-01-01,248.84,Paid,2026-01-16,0.0,
BIL_004239,SUB_04970,2025-11-01,111.75,Paid,2025-11-15,0.0,
BIL_004240,SUB_03216,2025-11-01,179.53,Paid,2025-11-03,0.0,
BIL_004241,SUB_01365,2025-12-01,467.72,Paid,2025-12-10,0.0,
BIL_004242,SUB_04968,2026-01-01,251.81,Paid,2026-01-16,0.0,
BIL_004243,SUB_03643,2025-12-01,115.85,Paid,2025-12-04,0.0,
BIL_004244,SUB_01832,2025-11-01,160.63,Partial,2025-11-23,83.89,Billing Error
BIL_004245,SUB_01172,2026-01-01,85.78,Paid,2026-01-10,0.0,
BIL_004246,SUB_01785,2025-12-01,367.94,Paid,2025-12-05,0.0,
BIL_004247,SUB_01838,2026-01-01,217.0,Paid,2026-01-15,0.0,
BIL_004248,SUB_00258,2025-11-01,123.98,Paid,2025-11-10,0.0,
BIL_004249,SUB_02656,2025-11-01,102.02,Paid,2025-11-07,0.0,
BIL_004250,SUB_04493,2026-01-01,175.28,Overdue,,0.0,
BIL_004251,SUB_03229,2025-12-01,278.08,Paid,2025-12-04,0.0,
BIL_004252,SUB_04161,2025-11-01,287.56,Paid,2025-11-14,0.0,
BIL_004253,SUB_02012,2026-01-01,384.83,Partial,2026-01-20,0.0,
BIL_004254,SUB_01929,2026-01-01,70.28,Paid,2026-01-02,40.43,Network Outage
BIL_004255,SUB_02424,2026-01-01,115.01,Paid,2026-01-12,0.0,
BIL_004256,SUB_02144,2025-11-01,329.94,Overdue,,0.0,
BIL_004257,SUB_04886,2026-01-01,83.81,Paid,2026-01-10,0.0,
BIL_004258,SUB_02120,2025-12-01,377.01,Paid,2025-12-15,0.0,
BIL_004259,SUB_02507,2025-11-01,406.64,Paid,2025-11-03,0.0,
BIL_004260,SUB_04549,2026-01-01,159.36,Overdue,,0.0,
BIL_004261,SUB_02758,2025-11-01,182.43,Paid,2025-11-16,0.0,
BIL_004262,SUB_03033,2025-12-01,201.04,Paid,2025-12-10,0.0,
BIL_004263,SUB_03829,2025-12-01,105.74,Paid,2025-12-02,0.0,
BIL_004264,SUB_04173,2025-11-01,272.89,Overdue,,0.0,
BIL_004265,SUB_03563,2025-12-01,80.42,Overdue,,0.0,
BIL_004266,SUB_01709,2025-11-01,504.19,Paid,2025-11-13,0.0,
BIL_004267,SUB_00495,2025-12-01,290.75,Paid,2025-12-06,0.0,
BIL_004268,SUB_03095,2025-11-01,133.78,Overdue,,0.0,
BIL_004269,SUB_02797,2025-12-01,109.58,Paid,2025-12-05,0.0,
BIL_004270,SUB_01656,2026-01-01,264.96,Overdue,,0.0,
BIL_004271,SUB_04228,2026-01-01,436.99,Paid,2026-01-10,0.0,
BIL_004272,SUB_03286,2026-01-01,231.55,Overdue,,26.32,Service Failure
BIL_004273,SUB_02306,2025-12-01,108.17,Paid,2025-12-14,85.13,Billing Error
BIL_004274,SUB_02714,2026-01-01,109.36,Paid,2026-01-16,0.0,
BIL_004275,SUB_04588,2025-12-01,62.76,Paid,2025-12-05,0.0,
BIL_004276,SUB_04061,2026-01-01,233.45,Paid,2026-01-10,0.0,
BIL_004277,SUB_02839,2025-12-01,318.17,Overdue,,0.0,
BIL_004278,SUB_02780,2025-12-01,213.33,Overdue,,0.0,
BIL_004279,SUB_00599,2026-01-01,323.32,Paid,2026-01-07,0.0,
BIL_004280,SUB_02847,2025-11-01,183.01,Paid,2025-11-15,0.0,
BIL_004281,SUB_04999,2025-11-01,404.18,Paid,2025-11-07,0.0,
BIL_004282,SUB_04433,2026-01-01,154.6,Pending,,0.0,
BIL_004283,SUB_04798,2025-12-01,390.24,Partial,2025-12-07,0.0,
BIL_004284,SUB_04378,2025-12-01,128.4,Partial,2025-12-10,0.0,
BIL_004285,SUB_01732,2025-12-01,253.34,Paid,2025-12-04,0.0,
BIL_004286,SUB_01705,2025-11-01,302.1,Paid,2025-11-05,0.0,
BIL_004287,SUB_01151,2025-12-01,454.51,Paid,2025-12-09,0.0,
BIL_004288,SUB_00798,2025-12-01,130.09,Paid,2025-12-10,0.0,
BIL_004289,SUB_02636,2025-12-01,275.61,Overdue,,0.0,
BIL_004290,SUB_01295,2025-12-01,150.86,Paid,2025-12-16,0.0,
BIL_004291,SUB_01314,2026-01-01,296.05,Paid,2026-01-06,0.0,
BIL_004292,SUB_04480,2025-11-01,65.1,Partial,2025-11-18,0.0,
BIL_004293,SUB_01250,2025-12-01,387.43,Paid,2025-12-16,0.0,
BIL_004294,SUB_04665,2025-12-01,157.22,Paid,2025-12-07,0.0,
BIL_004295,SUB_00630,2025-12-01,295.15,Paid,2025-12-02,0.0,
BIL_004296,SUB_02787,2026-01-01,197.06,Paid,2026-01-05,0.0,
BIL_004297,SUB_00617,2026-01-01,174.46,Pending,,0.0,
BIL_004298,SUB_00072,2025-12-01,122.28,Paid,2025-12-11,25.59,Service Failure
BIL_004299,SUB_02782,2025-11-01,284.16,Overdue,,0.0,
BIL_004300,SUB_00865,2025-12-01,298.34,Paid,2025-12-12,0.0,
BIL_004301,SUB_00638,2026-01-01,213.77,Paid,2026-01-04,0.0,
BIL_004302,SUB_02261,2026-01-01,449.36,Paid,2026-01-07,11.53,Billing Error
BIL_004303,SUB_03807,2026-01-01,103.82,Partial,2026-01-11,0.0,
BIL_004304,SUB_03843,2025-11-01,60.14,Paid,2025-11-07,0.0,
BIL_004305,SUB_00558,2025-11-01,340.72,Overdue,,0.0,
BIL_004306,SUB_00214,2025-12-01,88.85,Paid,2025-12-13,0.0,
BIL_004307,SUB_01367,2025-12-01,330.02,Pending,,0.0,
BIL_004308,SUB_01618,2025-12-01,407.11,Partial,2025-12-09,0.0,
BIL_004309,SUB_00417,2025-11-01,136.47,Overdue,,0.0,
BIL_004310,SUB_04534,2025-12-01,152.16,Paid,2025-12-02,0.0,
BIL_004311,SUB_00573,2025-11-01,239.91,Paid,2025-11-05,0.0,
BIL_004312,SUB_04466,2025-11-01,144.3,Paid,2025-11-09,0.0,
BIL_004313,SUB_01803,2025-11-01,137.64,Paid,2025-11-14,0.0,
BIL_004314,SUB_03807,2025-11-01,85.5,Paid,2025-11-14,0.0,
BIL_004315,SUB_04377,2025-11-01,189.33,Overdue,,0.0,
BIL_004316,SUB_03656,2026-01-01,193.47,Paid,2026-01-06,0.0,
BIL_004317,SUB_00830,2025-12-01,276.58,Paid,2025-12-16,0.0,
BIL_004318,SUB_00556,2026-01-01,89.59,Paid,2026-01-08,0.0,
BIL_004319,SUB_00161,2025-11-01,143.28,Paid,2025-11-08,0.0,
BIL_004320,SUB_01356,2025-11-01,507.42,Overdue,,0.0,
BIL_004321,SUB_04197,2025-12-01,227.98,Paid,2025-12-16,0.0,
BIL_004322,SUB_02142,2025-12-01,383.63,Paid,2025-12-12,0.0,
BIL_004323,SUB_00292,2025-12-01,333.91,Partial,2025-12-22,0.0,
BIL_004324,SUB_00959,2025-11-01,164.43,Paid,2025-11-10,52.09,Billing Error
BIL_004325,SUB_03377,2026-01-01,256.08,Overdue,,0.0,
BIL_004326,SUB_03539,2025-11-01,310.1,Paid,2025-11-09,0.0,
BIL_004327,SUB_03643,2026-01-01,116.86,Paid,2026-01-10,56.02,Complaint Resolution
BIL_004328,SUB_02062,2025-12-01,114.71,Paid,2025-12-03,0.0,
BIL_004329,SUB_02736,2025-11-01,152.55,Paid,2025-11-03,0.0,
BIL_004330,SUB_00130,2025-11-01,399.16,Paid,2025-11-11,0.0,
BIL_004331,SUB_01168,2026-01-01,134.82,Partial,2026-01-17,0.0,
BIL_004332,SUB_00819,2025-11-01,320.95,Pending,,0.0,
BIL_004333,SUB_04675,2025-11-01,69.74,Overdue,,0.0,
BIL_004334,SUB_01603,2025-11-01,129.46,Paid,2025-11-07,0.0,
BIL_004335,SUB_03041,2026-01-01,272.81,Paid,2026-01-16,0.0,
BIL_004336,SUB_02046,2025-11-01,91.19,Paid,2025-11-02,0.0,
BIL_004337,SUB_04989,2025-11-01,48.82,Partial,2025-11-26,69.96,Network Outage
BIL_004338,SUB_00293,2026-01-01,217.28,Partial,2026-01-15,0.0,
BIL_004339,SUB_03158,2026-01-01,271.54,Paid,2026-01-14,0.0,
BIL_004340,SUB_02554,2025-11-01,473.33,Paid,2025-11-05,13.69,Billing Error
BIL_004341,SUB_00918,2025-12-01,74.57,Partial,2025-12-13,0.0,
BIL_004342,SUB_04984,2026-01-01,265.33,Overdue,,63.26,Network Outage
BIL_004343,SUB_04205,2026-01-01,282.15,Paid,2026-01-12,0.0,
BIL_004344,SUB_00383,2025-12-01,159.87,Paid,2025-12-02,0.0,
BIL_004345,SUB_00630,2025-11-01,271.17,Partial,2025-11-20,0.0,
BIL_004346,SUB_04202,2026-01-01,142.45,Paid,2026-01-12,0.0,
BIL_004347,SUB_04680,2026-01-01,126.34,Paid,2026-01-11,0.0,
BIL_004348,SUB_02635,2026-01-01,176.68,Paid,2026-01-12,0.0,
BIL_004349,SUB_03258,2026-01-01,221.31,Partial,2026-01-23,43.18,Billing Error
BIL_004350,SUB_00876,2025-12-01,414.78,Paid,2025-12-16,0.0,
BIL_004351,SUB_02529,2026-01-01,75.73,Overdue,,0.0,
BIL_004352,SUB_01086,2025-11-01,299.51,Paid,2025-11-12,0.0,
BIL_004353,SUB_01354,2026-01-01,112.02,Paid,2026-01-16,0.0,
BIL_004354,SUB_03084,2025-12-01,135.46,Partial,2025-12-13,0.0,
BIL_004355,SUB_04098,2026-01-01,141.79,Paid,2026-01-13,0.0,
BIL_004356,SUB_00559,2025-12-01,228.89,Paid,2025-12-13,0.0,
BIL_004357,SUB_02770,2025-12-01,96.26,Paid,2025-12-03,0.0,
BIL_004358,SUB_03633,2025-12-01,146.38,Paid,2025-12-10,0.0,
BIL_004359,SUB_03377,2025-11-01,269.18,Overdue,,0.0,
BIL_004360,SUB_00853,2025-11-01,215.23,Overdue,,0.0,
BIL_004361,SUB_00708,2025-11-01,161.8,Paid,2025-11-14,0.0,
BIL_004362,SUB_01924,2026-01-01,359.08,Paid,2026-01-09,0.0,
BIL_004363,SUB_02706,2025-12-01,531.34,Paid,2025-12-04,0.0,
BIL_004364,SUB_00561,2025-11-01,161.5,Paid,2025-11-10,0.0,
BIL_004365,SUB_01741,2025-11-01,471.15,Paid,2025-11-14,0.0,
BIL_004366,SUB_00446,2025-11-01,151.38,Partial,2025-11-10,0.0,
BIL_004367,SUB_01622,2025-12-01,487.49,Paid,2025-12-10,0.0,
BIL_004368,SUB_02721,2026-01-01,217.21,Paid,2026-01-03,0.0,
BIL_004369,SUB_04341,2026-01-01,520.68,Paid,2026-01-05,0.0,
BIL_004370,SUB_01272,2025-12-01,382.33,Paid,2025-12-03,0.0,
BIL_004371,SUB_01876,2026-01-01,84.58,Paid,2026-01-16,0.0,
BIL_004372,SUB_01281,2025-12-01,109.42,Overdue,,0.0,
BIL_004373,SUB_02523,2025-11-01,119.92,Overdue,,0.0,
BIL_004374,SUB_03836,2025-12-01,152.17,Paid,2025-12-09,0.0,
BIL_004375,SUB_00895,2025-11-01,279.03,Paid,2025-11-10,0.0,
BIL_004376,SUB_04430,2025-12-01,87.04,Overdue,,0.0,
BIL_004377,SUB_02050,2025-11-01,130.61,Partial,2025-11-17,0.0,
BIL_004378,SUB_01168,2026-01-01,152.27,Partial,2026-01-24,0.0,
BIL_004379,SUB_02737,2026-01-01,89.53,Paid,2026-01-13,0.0,
BIL_004380,SUB_02169,2025-12-01,159.64,Paid,2025-12-12,0.0,
BIL_004381,SUB_01194,2025-12-01,200.23,Paid,2025-12-07,0.0,
BIL_004382,SUB_02989,2025-12-01,325.89,Pending,,0.0,
BIL_004383,SUB_00315,2025-11-01,118.94,Paid,2025-11-07,0.0,
BIL_004384,SUB_02063,2026-01-01,358.11,Paid,2026-01-12,0.0,
BIL_004385,SUB_02355,2025-12-01,192.73,Overdue,,0.0,
BIL_004386,SUB_04696,2026-01-01,94.66,Paid,2026-01-13,0.0,
BIL_004387,SUB_00425,2026-01-01,437.77,Overdue,,0.0,
BIL_004388,SUB_01205,2026-01-01,297.38,Paid,2026-01-09,0.0,
BIL_004389,SUB_00716,2025-11-01,435.93,Paid,2025-11-09,0.0,
BIL_004390,SUB_04967,2025-11-01,170.68,Paid,2025-11-13,0.0,
BIL_004391,SUB_01102,2025-11-01,495.74,Paid,2025-11-10,0.0,
BIL_004392,SUB_02536,2026-01-01,416.87,Overdue,,0.0,
BIL_004393,SUB_03987,2025-11-01,113.59,Paid,2025-11-06,0.0,
BIL_004394,SUB_01389,2025-12-01,385.05,Paid,2025-12-13,0.0,
BIL_004395,SUB_04384,2025-12-01,522.41,Paid,2025-12-13,0.0,
BIL_004396,SUB_03996,2026-01-01,378.24,Paid,2026-01-07,0.0,
BIL_004397,SUB_00700,2025-11-01,528.38,Paid,2025-11-16,0.0,
BIL_004398,SUB_03461,2026-01-01,101.26,Paid,2026-01-07,0.0,
BIL_004399,SUB_03057,2025-11-01,163.91,Paid,2025-11-16,0.0,
BIL_004400,SUB_02209,2026-01-01,496.68,Paid,2026-01-04,0.0,
BIL_004401,SUB_02748,2026-01-01,318.1,Paid,2026-01-11,0.0,
BIL_004402,SUB_02286,2025-12-01,474.15,Paid,2025-12-10,0.0,
BIL_004403,SUB_03847,2026-01-01,114.62,Paid,2026-01-10,0.0,
BIL_004404,SUB_00077,2025-12-01,180.43,Overdue,,0.0,
BIL_004405,SUB_00690,2026-01-01,247.76,Paid,2026-01-03,0.0,
BIL_004406,SUB_04766,2025-11-01,254.08,Paid,2025-11-04,0.0,
BIL_004407,SUB_04772,2025-12-01,52.98,Paid,2025-12-05,0.0,
BIL_004408,SUB_03452,2025-11-01,169.61,Paid,2025-11-07,0.0,
BIL_004409,SUB_04553,2025-11-01,136.86,Paid,2025-11-08,0.0,
BIL_004410,SUB_04267,2026-01-01,130.27,Paid,2026-01-04,0.0,
BIL_004411,SUB_00753,2025-12-01,213.95,Overdue,,0.0,
BIL_004412,SUB_04313,2025-11-01,122.02,Paid,2025-11-07,0.0,
BIL_004413,SUB_04757,2025-12-01,69.61,Paid,2025-12-10,0.0,
BIL_004414,SUB_04748,2026-01-01,230.4,Paid,2026-01-04,0.0,
BIL_004415,SUB_02552,2026-01-01,240.27,Pending,,0.0,
BIL_004416,SUB_01920,2026-01-01,46.66,Overdue,,0.0,
BIL_004417,SUB_02440,2025-11-01,80.94,Paid,2025-11-04,47.41,Service Failure
BIL_004418,SUB_02938,2025-11-01,94.38,Paid,2025-11-15,0.0,
BIL_004419,SUB_03609,2026-01-01,393.99,Paid,2026-01-10,0.0,
BIL_004420,SUB_03459,2025-11-01,154.41,Paid,2025-11-15,0.0,
BIL_004421,SUB_03970,2025-12-01,105.19,Paid,2025-12-15,0.0,
BIL_004422,SUB_00747,2025-11-01,91.18,Paid,2025-11-15,0.0,
BIL_004423,SUB_03166,2026-01-01,377.7,Paid,2026-01-06,0.0,
BIL_004424,SUB_04854,2025-12-01,196.93,Paid,2025-12-08,0.0,
BIL_004425,SUB_00877,2026-01-01,433.32,Paid,2026-01-11,0.0,
BIL_004426,SUB_03284,2025-11-01,333.13,Paid,2025-11-03,0.0,
BIL_004427,SUB_01078,2025-11-01,65.38,Overdue,,0.0,
BIL_004428,SUB_01634,2025-11-01,125.04,Paid,2025-11-07,0.0,
BIL_004429,SUB_03774,2026-01-01,197.0,Partial,2026-01-26,0.0,
BIL_004430,SUB_04099,2025-11-01,178.63,Paid,2025-11-05,0.0,
BIL_004431,SUB_04003,2026-01-01,192.48,Paid,2026-01-08,0.0,
BIL_004432,SUB_02731,2025-12-01,154.62,Paid,2025-12-13,0.0,
BIL_004433,SUB_00265,2025-11-01,251.4,Paid,2025-11-14,0.0,
BIL_004434,SUB_00381,2025-11-01,214.87,Overdue,,0.0,
BIL_004435,SUB_04882,2026-01-01,141.63,Overdue,,0.0,
BIL_004436,SUB_00876,2026-01-01,433.55,Partial,2026-01-24,0.0,
BIL_004437,SUB_01836,2025-11-01,221.72,Paid,2025-11-09,0.0,
BIL_004438,SUB_00723,2025-12-01,208.88,Paid,2025-12-07,0.0,
BIL_004439,SUB_01805,2026-01-01,449.81,Paid,2026-01-14,0.0,
BIL_004440,SUB_03696,2025-11-01,325.83,Paid,2025-11-07,0.0,
BIL_004441,SUB_01625,2025-11-01,131.59,Paid,2025-11-05,0.0,
BIL_004442,SUB_00501,2026-01-01,526.54,Paid,2026-01-07,0.0,
BIL_004443,SUB_00057,2025-12-01,477.07,Paid,2025-12-11,0.0,
BIL_004444,SUB_01868,2025-11-01,405.46,Partial,2025-11-10,0.0,
BIL_004445,SUB_04767,2026-01-01,115.15,Paid,2026-01-06,0.0,
BIL_004446,SUB_03631,2026-01-01,311.57,Paid,2026-01-10,0.0,
BIL_004447,SUB_02945,2025-11-01,369.16,Paid,2025-11-10,0.0,
BIL_004448,SUB_01903,2025-12-01,253.49,Paid,2025-12-07,0.0,
BIL_004449,SUB_02114,2025-12-01,519.12,Pending,,0.0,
BIL_004450,SUB_04400,2026-01-01,301.09,Paid,2026-01-09,0.0,
BIL_004451,SUB_00090,2026-01-01,459.7,Paid,2026-01-16,0.0,
BIL_004452,SUB_04261,2025-11-01,101.01,Overdue,,0.0,
BIL_004453,SUB_02758,2025-12-01,174.33,Paid,2025-12-12,0.0,
BIL_004454,SUB_01043,2025-12-01,90.16,Partial,2025-12-19,0.0,
BIL_004455,SUB_04436,2026-01-01,354.36,Paid,2026-01-12,0.0,
BIL_004456,SUB_01596,2026-01-01,177.28,Paid,2026-01-14,0.0,
BIL_004457,SUB_00512,2025-11-01,115.44,Paid,2025-11-13,0.0,
BIL_004458,SUB_01308,2025-11-01,286.63,Overdue,,0.0,
BIL_004459,SUB_04821,2025-11-01,170.77,Overdue,,0.0,
BIL_004460,SUB_02988,2026-01-01,499.61,Partial,2026-01-21,0.0,
BIL_004461,SUB_03433,2025-12-01,257.68,Paid,2025-12-13,0.0,
BIL_004462,SUB_00069,2025-12-01,195.29,Paid,2025-12-07,0.0,
BIL_004463,SUB_04214,2026-01-01,307.82,Paid,2026-01-16,0.0,
BIL_004464,SUB_01428,2025-12-01,135.12,Overdue,,0.0,
BIL_004465,SUB_02106,2025-12-01,59.89,Paid,2025-12-11,0.0,
BIL_004466,SUB_04050,2025-12-01,249.88,Partial,2025-12-10,0.0,
BIL_004467,SUB_03004,2026-01-01,108.08,Paid,2026-01-07,0.0,
BIL_004468,SUB_00782,2026-01-01,336.47,Partial,2026-01-22,0.0,
BIL_004469,SUB_03182,2026-01-01,293.44,Overdue,,0.0,
BIL_004470,SUB_03926,2026-01-01,209.15,Overdue,,0.0,
BIL_004471,SUB_02820,2026-01-01,295.57,Pending,,73.02,Complaint Resolution
BIL_004472,SUB_00805,2026-01-01,403.41,Paid,2026-01-15,0.0,
BIL_004473,SUB_02076,2026-01-01,392.35,Paid,2026-01-04,0.0,
BIL_004474,SUB_00542,2025-12-01,138.02,Partial,2025-12-16,0.0,
BIL_004475,SUB_02028,2025-12-01,244.71,Paid,2025-12-05,0.0,
BIL_004476,SUB_03678,2025-12-01,205.3,Paid,2025-12-09,0.0,
BIL_004477,SUB_01600,2026-01-01,210.7,Paid,2026-01-08,0.0,
BIL_004478,SUB_00540,2025-12-01,140.2,Paid,2025-12-06,0.0,
BIL_004479,SUB_03420,2026-01-01,202.25,Partial,2026-01-15,0.0,
BIL_004480,SUB_04654,2025-11-01,349.73,Partial,2025-11-17,0.0,
BIL_004481,SUB_00454,2025-11-01,102.62,Paid,2025-11-05,0.0,
BIL_004482,SUB_00854,2025-11-01,300.02,Paid,2025-11-04,0.0,
BIL_004483,SUB_03017,2025-12-01,134.34,Overdue,,0.0,
BIL_004484,SUB_00119,2025-12-01,249.42,Overdue,,0.0,
BIL_004485,SUB_00236,2025-12-01,305.3,Paid,2025-12-03,61.94,Complaint Resolution
BIL_004486,SUB_02183,2025-11-01,152.23,Paid,2025-11-13,0.0,
BIL_004487,SUB_01898,2026-01-01,70.98,Paid,2026-01-07,0.0,
BIL_004488,SUB_00290,2025-11-01,341.15,Paid,2025-11-06,0.0,
BIL_004489,SUB_00979,2026-01-01,531.04,Partial,2026-01-22,0.0,
BIL_004490,SUB_01924,2025-12-01,421.06,Paid,2025-12-09,0.0,
BIL_004491,SUB_00820,2025-12-01,261.06,Paid,2025-12-04,0.0,
BIL_004492,SUB_01406,2026-01-01,283.61,Paid,2026-01-04,0.0,
BIL_004493,SUB_00808,2025-12-01,182.36,Paid,2025-12-07,0.0,
BIL_004494,SUB_00330,2025-11-01,142.04,Paid,2025-11-13,0.0,
BIL_004495,SUB_03619,2025-11-01,219.92,Paid,2025-11-04,0.0,
BIL_004496,SUB_00278,2025-12-01,352.5,Paid,2025-12-15,0.0,
BIL_004497,SUB_02378,2025-11-01,236.55,Partial,2025-11-07,0.0,
BIL_004498,SUB_00594,2025-11-01,269.41,Partial,2025-11-07,0.0,
BIL_004499,SUB_00291,2025-12-01,234.23,Paid,2025-12-02,0.0,
BIL_004500,SUB_03134,2025-11-01,70.3,Partial,2025-11-12,0.0,
BIL_004501,SUB_02572,2026-01-01,224.93,Overdue,,10.37,Network Outage
BIL_004502,SUB_00929,2025-11-01,341.97,Paid,2025-11-08,0.0,
BIL_004503,SUB_01497,2025-11-01,148.51,Paid,2025-11-02,0.0,
BIL_004504,SUB_00973,2026-01-01,357.55,Paid,2026-01-12,0.0,
BIL_004505,SUB_02330,2025-12-01,173.65,Paid,2025-12-04,0.0,
BIL_004506,SUB_01892,2025-12-01,445.31,Partial,2025-12-22,0.0,
BIL_004507,SUB_00944,2026-01-01,304.81,Overdue,,0.0,
BIL_004508,SUB_01920,2026-01-01,105.96,Paid,2026-01-09,0.0,
BIL_004509,SUB_03296,2026-01-01,190.95,Paid,2026-01-02,0.0,
BIL_004510,SUB_04167,2025-11-01,145.78,Overdue,,0.0,
BIL_004511,SUB_03401,2026-01-01,262.14,Paid,2026-01-16,0.0,
BIL_004512,SUB_03436,2025-11-01,346.67,Pending,,0.0,
BIL_004513,SUB_04028,2026-01-01,289.73,Overdue,,0.0,
BIL_004514,SUB_03244,2025-11-01,444.32,Pending,,0.0,
BIL_004515,SUB_01281,2025-12-01,86.82,Paid,2025-12-11,0.0,
BIL_004516,SUB_02019,2025-12-01,400.08,Paid,2025-12-16,0.0,
BIL_004517,SUB_02390,2025-11-01,355.66,Partial,2025-11-21,0.0,
BIL_004518,SUB_02089,2025-11-01,133.69,Paid,2025-11-09,0.0,
BIL_004519,SUB_03457,2026-01-01,192.92,Paid,2026-01-08,0.0,
BIL_004520,SUB_03021,2025-11-01,82.35,Paid,2025-11-06,0.0,
BIL_004521,SUB_02205,2025-12-01,166.5,Overdue,,0.0,
BIL_004522,SUB_00194,2025-12-01,322.78,Paid,2025-12-14,0.0,
BIL_004523,SUB_00749,2026-01-01,112.09,Overdue,,0.0,
BIL_004524,SUB_00392,2025-11-01,316.74,Overdue,,0.0,
BIL_004525,SUB_02193,2025-11-01,73.29,Paid,2025-11-03,47.81,Service Failure
BIL_004526,SUB_01261,2025-11-01,120.05,Paid,2025-11-04,0.0,
BIL_004527,SUB_03330,2025-12-01,346.02,Partial,2025-12-17,0.0,
BIL_004528,SUB_02806,2025-11-01,249.6,Pending,,0.0,
BIL_004529,SUB_02822,2025-11-01,500.67,Paid,2025-11-03,0.0,
BIL_004530,SUB_01410,2026-01-01,140.01,Paid,2026-01-08,0.0,
BIL_004531,SUB_03516,2025-11-01,221.79,Paid,2025-11-08,0.0,
BIL_004532,SUB_00344,2026-01-01,99.28,Paid,2026-01-08,0.0,
BIL_004533,SUB_04888,2025-11-01,217.08,Overdue,,0.0,
BIL_004534,SUB_04084,2026-01-01,111.57,Paid,2026-01-05,0.0,
BIL_004535,SUB_03070,2025-11-01,355.12,Paid,2025-11-04,0.0,
BIL_004536,SUB_01773,2025-11-01,126.31,Paid,2025-11-09,0.0,
BIL_004537,SUB_03839,2025-11-01,234.02,Paid,2025-11-13,0.0,
BIL_004538,SUB_00521,2025-11-01,164.46,Partial,2025-11-14,0.0,
BIL_004539,SUB_00587,2025-11-01,310.64,Paid,2025-11-11,0.0,
BIL_004540,SUB_03073,2025-11-01,292.47,Paid,2025-11-07,0.0,
BIL_004541,SUB_00372,2026-01-01,236.41,Paid,2026-01-11,0.0,
